source_file,diff_type,kind,metric,compiler1_name,compiler2_name,compiler1,compiler2,diff,diff_percent,unit,direction,which_is_better
stencil_2d.cpp,standard,metric,frontend_stall_cycles,g++,clang++,3782414.0,14840071.0,11057657.0,292.343911,cycles,lower_is_better,g++
stencil_2d.cpp,standard,metric,frontend_stall_ratio_pct,g++,clang++,7.431,24.664,17.233,231.906877,%,lower_is_better,g++
stencil_2d.cpp,standard,metric,instruction_count,g++,clang++,199618525.0,199194138.0,-424387.0,-0.212599,instructions,lower_is_better,clang++
stencil_2d.cpp,standard,metric,ipc,g++,clang++,3.9217,3.3106,-0.6111,-15.582528,insn/cycle,higher_is_better,g++
stencil_2d.cpp,standard,metric,itlb_load_misses,g++,clang++,290.0,294.0,4.0,1.37931,misses,lower_is_better,g++
stencil_2d.cpp,standard,metric,l1_cache_misses,g++,clang++,1892997.0,1897899.0,4902.0,0.258954,misses,lower_is_better,g++
stencil_2d.cpp,standard,metric,l1_icache_misses,g++,clang++,47342.0,46051.0,-1291.0,-2.726965,misses,lower_is_better,clang++
stencil_2d.cpp,standard,metric,l2_cache_misses,g++,clang++,182458.0,160228.0,-22230.0,-12.183626,misses,lower_is_better,clang++
stencil_2d.cpp,standard,metric,l2_per_l1_miss_pct,g++,clang++,9.6386,8.4424,-1.1962,-12.410516,%,lower_is_better,clang++
stencil_2d.cpp,standard,metric,ref_cycles,g++,clang++,35034817.0,41491884.0,6457067.0,18.430429,cycles,lower_is_better,g++
stencil_2d.cpp,derived,metric,amd_l2_ic_dc_miss_in_l2,g++,clang++,182458.0,160228.0,-22230.0,-12.183626,misses,lower_is_better,clang++
stencil_2d.cpp,derived,metric,branch_instructions,g++,clang++,15263260.0,15235560.0,-27700.0,-0.181482,branches,lower_is_better,clang++
stencil_2d.cpp,derived,metric,branch_mispredictions,g++,clang++,33463.0,31598.0,-1865.0,-5.57332,misses,lower_is_better,clang++
stencil_2d.cpp,derived,metric,branch_miss_rate_pct,g++,clang++,0.2192,0.2074,-0.0118,-5.383212,%,lower_is_better,clang++
stencil_2d.cpp,derived,metric,cache_miss_rate_pct,g++,clang++,3.5628,3.5928,0.03,0.842034,%,lower_is_better,g++
stencil_2d.cpp,derived,metric,cache_misses,g++,clang++,179177.0,190710.0,11533.0,6.436652,misses,lower_is_better,g++
stencil_2d.cpp,derived,metric,cache_references,g++,clang++,5029045.0,5308177.0,279132.0,5.550398,references,lower_is_better,g++
stencil_2d.cpp,derived,metric,cpu_cycles,g++,clang++,50900555.0,60169013.0,9268458.0,18.208953,cycles,lower_is_better,g++
stencil_2d.cpp,derived,metric,dtlb_load_misses,g++,clang++,10819.0,12263.0,1444.0,13.34689,misses,lower_is_better,g++
stencil_2d.cpp,derived,metric,execution_time_ms,g++,clang++,8.972,11.1506,2.1786,24.282211,ms,lower_is_better,g++
stencil_2d.cpp,derived,metric,frontend_stall_cycles,g++,clang++,3782414.0,14840071.0,11057657.0,292.343911,cycles,lower_is_better,g++
stencil_2d.cpp,derived,metric,frontend_stall_ratio_pct,g++,clang++,7.431,24.664,17.233,231.906877,%,lower_is_better,g++
stencil_2d.cpp,derived,metric,instruction_count,g++,clang++,199618525.0,199194138.0,-424387.0,-0.212599,instructions,lower_is_better,clang++
stencil_2d.cpp,derived,metric,ipc,g++,clang++,3.9217,3.3106,-0.6111,-15.582528,insn/cycle,higher_is_better,g++
stencil_2d.cpp,derived,metric,itlb_load_misses,g++,clang++,290.0,294.0,4.0,1.37931,misses,lower_is_better,g++
stencil_2d.cpp,derived,metric,l1_cache_misses,g++,clang++,1892997.0,1897899.0,4902.0,0.258954,misses,lower_is_better,g++
stencil_2d.cpp,derived,metric,l1_icache_misses,g++,clang++,47342.0,46051.0,-1291.0,-2.726965,misses,lower_is_better,clang++
stencil_2d.cpp,derived,metric,l2_cache_misses,g++,clang++,182458.0,160228.0,-22230.0,-12.183626,misses,lower_is_better,clang++
stencil_2d.cpp,derived,metric,l2_per_l1_miss_pct,g++,clang++,9.6386,8.4424,-1.1962,-12.410516,%,lower_is_better,clang++
stencil_2d.cpp,derived,metric,ref_cycles,g++,clang++,35034817.0,41491884.0,6457067.0,18.430429,cycles,lower_is_better,g++
stencil_2d.cpp,derived,derived_metric,branch_miss_rate,g++,clang++,0.002192,0.002074,-0.000118,-5.383212,,lower_is_better,clang++
stencil_2d.cpp,derived,derived_metric,branch_mpki,g++,clang++,0.167635,0.158629,-0.009006,-5.372386,,lower_is_better,clang++
stencil_2d.cpp,derived,derived_metric,cache_miss_rate,g++,clang++,0.035628,0.035928,0.0003,0.842034,,lower_is_better,g++
stencil_2d.cpp,derived,derived_metric,cpi,g++,clang++,0.254989,0.302062,0.047073,18.460796,,lower_is_better,g++
stencil_2d.cpp,derived,derived_metric,execution_efficiency,g++,clang++,22249055.394561,17863983.821498,-4385071.573063,-19.709024,,higher_is_better,g++
stencil_2d.cpp,derived,derived_metric,frontend_stall_ratio,g++,clang++,0.07431,0.24664,0.17233,231.906877,,lower_is_better,g++
stencil_2d.cpp,derived,derived_metric,ipc,g++,clang++,3.921736,3.310577,-0.611159,-15.583889,,higher_is_better,g++
stencil_2d.cpp,derived,derived_metric,l1_mpki,g++,clang++,9.483073,9.527886,0.044813,0.472558,,lower_is_better,g++
stencil_2d.cpp,derived,derived_metric,l2_mpki,g++,clang++,0.914033,0.804381,-0.109652,-11.996503,,lower_is_better,clang++
stencil_2d.cpp,derived,derived_metric,memory_intensity,g++,clang++,0.025193,0.026648,0.001455,5.775414,,lower_is_better,g++
stride_access.cpp,standard,metric,amd_l2_ic_dc_miss_in_l2,g++,clang++,7958728.0,6539464.0,-1419264.0,-17.832799,misses,lower_is_better,clang++
stride_access.cpp,standard,metric,branch_instructions,g++,clang++,23158007.0,10103518.0,-13054489.0,-56.371384,branches,lower_is_better,clang++
stride_access.cpp,standard,metric,branch_mispredictions,g++,clang++,37778.0,24236.0,-13542.0,-35.84626,misses,lower_is_better,clang++
stride_access.cpp,standard,metric,branch_miss_rate_pct,g++,clang++,0.1631,0.2399,0.0768,47.087676,%,lower_is_better,g++
stride_access.cpp,standard,metric,cache_miss_rate_pct,g++,clang++,18.8004,14.5129,-4.2875,-22.805366,%,lower_is_better,clang++
stride_access.cpp,standard,metric,cache_misses,g++,clang++,8297991.0,6405898.0,-1892093.0,-22.80182,misses,lower_is_better,clang++
stride_access.cpp,standard,metric,cache_references,g++,clang++,44137422.0,44139233.0,1811.0,0.004103,references,lower_is_better,g++
stride_access.cpp,standard,metric,cpu_cycles,g++,clang++,420378524.0,422196226.0,1817702.0,0.432396,cycles,lower_is_better,g++
stride_access.cpp,standard,metric,dtlb_load_misses,g++,clang++,1025276.0,622716.0,-402560.0,-39.263574,misses,lower_is_better,clang++
stride_access.cpp,standard,metric,execution_time_ms,g++,clang++,77.2592,79.5908,2.3316,3.017893,ms,lower_is_better,g++
stride_access.cpp,standard,metric,frontend_stall_cycles,g++,clang++,17783925.0,6656120.0,-11127805.0,-62.572267,cycles,lower_is_better,clang++
stride_access.cpp,standard,metric,frontend_stall_ratio_pct,g++,clang++,4.2305,1.5765,-2.654,-62.734901,%,lower_is_better,clang++
stride_access.cpp,standard,metric,instruction_count,g++,clang++,136937090.0,90304106.0,-46632984.0,-34.054312,instructions,lower_is_better,clang++
stride_access.cpp,standard,metric,ipc,g++,clang++,0.3257,0.2139,-0.1118,-34.326067,insn/cycle,higher_is_better,g++
stride_access.cpp,standard,metric,itlb_load_misses,g++,clang++,277.0,318.0,41.0,14.801444,misses,lower_is_better,g++
stride_access.cpp,standard,metric,l1_cache_misses,g++,clang++,22068026.0,22152290.0,84264.0,0.381838,misses,lower_is_better,g++
stride_access.cpp,standard,metric,l1_icache_misses,g++,clang++,101101.0,104457.0,3356.0,3.319453,misses,lower_is_better,g++
stride_access.cpp,standard,metric,l2_cache_misses,g++,clang++,7958728.0,6539464.0,-1419264.0,-17.832799,misses,lower_is_better,clang++
stride_access.cpp,standard,metric,l2_per_l1_miss_pct,g++,clang++,36.0645,29.5205,-6.544,-18.145268,%,lower_is_better,clang++
stride_access.cpp,standard,metric,ref_cycles,g++,clang++,288254818.0,289885235.0,1630417.0,0.565617,cycles,lower_is_better,g++
stride_access.cpp,derived,metric,amd_l2_ic_dc_miss_in_l2,g++,clang++,7958728.0,6539464.0,-1419264.0,-17.832799,misses,lower_is_better,clang++
stride_access.cpp,derived,metric,branch_instructions,g++,clang++,23158007.0,10103518.0,-13054489.0,-56.371384,branches,lower_is_better,clang++
stride_access.cpp,derived,metric,branch_mispredictions,g++,clang++,37778.0,24236.0,-13542.0,-35.84626,misses,lower_is_better,clang++
stride_access.cpp,derived,metric,branch_miss_rate_pct,g++,clang++,0.1631,0.2399,0.0768,47.087676,%,lower_is_better,g++
stride_access.cpp,derived,metric,cache_miss_rate_pct,g++,clang++,18.8004,14.5129,-4.2875,-22.805366,%,lower_is_better,clang++
stride_access.cpp,derived,metric,cache_misses,g++,clang++,8297991.0,6405898.0,-1892093.0,-22.80182,misses,lower_is_better,clang++
stride_access.cpp,derived,metric,cache_references,g++,clang++,44137422.0,44139233.0,1811.0,0.004103,references,lower_is_better,g++
stride_access.cpp,derived,metric,cpu_cycles,g++,clang++,420378524.0,422196226.0,1817702.0,0.432396,cycles,lower_is_better,g++
stride_access.cpp,derived,metric,dtlb_load_misses,g++,clang++,1025276.0,622716.0,-402560.0,-39.263574,misses,lower_is_better,clang++
stride_access.cpp,derived,metric,execution_time_ms,g++,clang++,77.2592,79.5908,2.3316,3.017893,ms,lower_is_better,g++
stride_access.cpp,derived,metric,frontend_stall_cycles,g++,clang++,17783925.0,6656120.0,-11127805.0,-62.572267,cycles,lower_is_better,clang++
stride_access.cpp,derived,metric,frontend_stall_ratio_pct,g++,clang++,4.2305,1.5765,-2.654,-62.734901,%,lower_is_better,clang++
stride_access.cpp,derived,metric,instruction_count,g++,clang++,136937090.0,90304106.0,-46632984.0,-34.054312,instructions,lower_is_better,clang++
stride_access.cpp,derived,metric,ipc,g++,clang++,0.3257,0.2139,-0.1118,-34.326067,insn/cycle,higher_is_better,g++
stride_access.cpp,derived,metric,itlb_load_misses,g++,clang++,277.0,318.0,41.0,14.801444,misses,lower_is_better,g++
stride_access.cpp,derived,metric,l1_cache_misses,g++,clang++,22068026.0,22152290.0,84264.0,0.381838,misses,lower_is_better,g++
stride_access.cpp,derived,metric,l1_icache_misses,g++,clang++,101101.0,104457.0,3356.0,3.319453,misses,lower_is_better,g++
stride_access.cpp,derived,metric,l2_cache_misses,g++,clang++,7958728.0,6539464.0,-1419264.0,-17.832799,misses,lower_is_better,clang++
stride_access.cpp,derived,metric,l2_per_l1_miss_pct,g++,clang++,36.0645,29.5205,-6.544,-18.145268,%,lower_is_better,clang++
stride_access.cpp,derived,metric,ref_cycles,g++,clang++,288254818.0,289885235.0,1630417.0,0.565617,cycles,lower_is_better,g++
stride_access.cpp,derived,derived_metric,branch_miss_rate,g++,clang++,0.001631,0.002399,0.000768,47.087676,,lower_is_better,g++
stride_access.cpp,derived,derived_metric,branch_mpki,g++,clang++,0.275879,0.268382,-0.007497,-2.717496,,lower_is_better,clang++
stride_access.cpp,derived,derived_metric,cache_miss_rate,g++,clang++,0.188004,0.145129,-0.042875,-22.805366,,lower_is_better,clang++
stride_access.cpp,derived,derived_metric,cpi,g++,clang++,3.069866,4.675272,1.605406,52.295638,,lower_is_better,g++
stride_access.cpp,derived,derived_metric,execution_efficiency,g++,clang++,1772437.327852,1134604.828699,-637832.499153,-35.986181,,higher_is_better,g++
stride_access.cpp,derived,derived_metric,frontend_stall_ratio,g++,clang++,0.042305,0.015765,-0.02654,-62.734901,,lower_is_better,clang++
stride_access.cpp,derived,derived_metric,ipc,g++,clang++,0.325747,0.213891,-0.111856,-34.338305,,higher_is_better,g++
stride_access.cpp,derived,derived_metric,l1_mpki,g++,clang++,161.154483,245.307672,84.153189,52.218956,,lower_is_better,g++
stride_access.cpp,derived,derived_metric,l2_mpki,g++,clang++,58.119593,72.416021,14.296428,24.598293,,lower_is_better,g++
stride_access.cpp,derived,derived_metric,memory_intensity,g++,clang++,0.322319,0.488784,0.166465,51.64604,,lower_is_better,g++
